HTNO,SUBCODE,IM
159Y1A0270,1502702,28
159Y1A0271,1502702,24
159Y1A0272,1502702,19
159Y1A0273,1502702,24
159Y1A0274,1502702,25
159Y1A0275,1502702,24
159Y1A0276,1502702,29
159Y1A0277,1502702,27
159Y1A0278,1502702,19
159Y1A0279,1502702,14
159Y1A0280,1502702,12
159Y1A0281,1502702,19
159Y1A0282,1502702,28
159Y1A0283,1502702,26
159Y1A0284,1502702,22
159Y1A0285,1502702,18
159Y1A0286,1502702,22
159Y1A0287,1502702,17
159Y1A0288,1502702,30
159Y1A0289,1502702,28
159Y1A0290,1502702,29
159Y1A0291,1502702,27
159Y1A0292,1502702,24
159Y1A0293,1502702,24
159Y1A0294,1502702,19
159Y1A0295,1502702,8
159Y1A0296,1502702,30
159Y1A0297,1502702,22
159Y1A0298,1502702,24
159Y1A0299,1502702,28
159Y1A02A0,1502702,17
159Y1A02A1,1502702,28
159Y1A02A2,1502702,23
159Y1A02A3,1502702,28
169Y5A0201,1502702,17
169Y5A0202,1502702,25
169Y5A0203,1502702,23
169Y5A0204,1502702,29
169Y5A0205,1502702,26
169Y5A0206,1502702,23
169Y5A0207,1502702,27
169Y5A0208,1502702,20
169Y5A0209,1502702,24
169Y5A0210,1502702,19
169Y5A0211,1502702,28
169Y5A0212,1502702,23
169Y5A0213,1502702,29
169Y5A0214,1502702,29
169Y5A0215,1502702,27
169Y5A0216,1502702,20
169Y5A0217,1502702,19
169Y5A0218,1502702,21
169Y5A0219,1502702,14
169Y5A0221,1502702,26
169Y5A0222,1502702,16
169Y5A0223,1502702,17
169Y5A0224,1502702,26
169Y5A0225,1502702,16
169Y5A0226,1502702,27
169Y5A0227,1502702,20
169Y5A0228,1502702,20
169Y5A0229,1502702,19
169Y5A0230,1502702,23
149Y1A0208,1502703,16
159Y1A0201,1502703,26
159Y1A0202,1502703,29
159Y1A0203,1502703,27
159Y1A0204,1502703,27
159Y1A0205,1502703,27
159Y1A0206,1502703,21
159Y1A0207,1502703,26
159Y1A0208,1502703,20
159Y1A0209,1502703,21
159Y1A0210,1502703,28
159Y1A0211,1502703,29
159Y1A0212,1502703,27
159Y1A0213,1502703,23
159Y1A0214,1502703,28
159Y1A0215,1502703,17
159Y1A0216,1502703,21
159Y1A0217,1502703,21
159Y1A0218,1502703,24
159Y1A0220,1502703,14
159Y1A0221,1502703,27
159Y1A0222,1502703,29
159Y1A0223,1502703,28
159Y1A0224,1502703,29
159Y1A0225,1502703,28
159Y1A0226,1502703,29
159Y1A0227,1502703,23
159Y1A0228,1502703,28
159Y1A0229,1502703,28
159Y1A0231,1502703,28
159Y1A0232,1502703,29
159Y1A0233,1502703,26
159Y1A0235,1502703,29
159Y1A0236,1502703,25
159Y1A0237,1502703,28
159Y1A0238,1502703,28
159Y1A0239,1502703,25
159Y1A0240,1502703,25
159Y1A0242,1502703,25
159Y1A0243,1502703,26
159Y1A0244,1502703,28
159Y1A0245,1502703,15
159Y1A0246,1502703,27
159Y1A0247,1502703,29
159Y1A0248,1502703,26
159Y1A0249,1502703,23
159Y1A0250,1502703,28
159Y1A0251,1502703,26
159Y1A0252,1502703,28
159Y1A0253,1502703,29
159Y1A0254,1502703,29
159Y1A0255,1502703,29
159Y1A0256,1502703,24
159Y1A0257,1502703,14
159Y1A0258,1502703,23
159Y1A0259,1502703,16
159Y1A0260,1502703,26
159Y1A0261,1502703,21
159Y1A0262,1502703,28
159Y1A0263,1502703,26
159Y1A0266,1502703,27
159Y1A0267,1502703,27
159Y1A0268,1502703,27
159Y1A0269,1502703,22
159Y1A0270,1502703,26
159Y1A0271,1502703,26
159Y1A0272,1502703,19
159Y1A0273,1502703,27
159Y1A0274,1502703,26
159Y1A0275,1502703,25
159Y1A0276,1502703,27
159Y1A0277,1502703,26
159Y1A0278,1502703,25
159Y1A0279,1502703,20
159Y1A0280,1502703,15
159Y1A0281,1502703,28
159Y1A0282,1502703,28
159Y1A0283,1502703,25
159Y1A0284,1502703,26
159Y1A0285,1502703,18
159Y1A0286,1502703,20
159Y1A0287,1502703,27
159Y1A0288,1502703,27
159Y1A0289,1502703,28
159Y1A0290,1502703,26
159Y1A0291,1502703,23
159Y1A0292,1502703,26
159Y1A0293,1502703,28
159Y1A0294,1502703,23
159Y1A0295,1502703,17
159Y1A0296,1502703,29
159Y1A0297,1502703,25
159Y1A0298,1502703,29
159Y1A0299,1502703,28
159Y1A02A0,1502703,29
159Y1A02A1,1502703,25
159Y1A02A2,1502703,21
159Y1A02A3,1502703,27
169Y5A0201,1502703,28
169Y5A0202,1502703,29
169Y5A0203,1502703,24
169Y5A0204,1502703,29
169Y5A0205,1502703,29
169Y5A0206,1502703,26
169Y5A0207,1502703,28
169Y5A0208,1502703,29
169Y5A0209,1502703,28
169Y5A0210,1502703,29
169Y5A0211,1502703,29
169Y5A0212,1502703,28
169Y5A0213,1502703,29
169Y5A0214,1502703,29
169Y5A0215,1502703,28
169Y5A0216,1502703,27
169Y5A0217,1502703,27
169Y5A0218,1502703,24
169Y5A0219,1502703,24
169Y5A0221,1502703,28
169Y5A0222,1502703,22
169Y5A0223,1502703,27
169Y5A0224,1502703,29
169Y5A0225,1502703,25
169Y5A0226,1502703,29
169Y5A0227,1502703,27
169Y5A0228,1502703,28
169Y5A0229,1502703,26
169Y5A0230,1502703,24
149Y1A0208,1502704,8
159Y1A0201,1502704,27
159Y1A0202,1502704,28
159Y1A0203,1502704,20
159Y1A0204,1502704,22
159Y1A0205,1502704,23
159Y1A0206,1502704,14
159Y1A0207,1502704,22
159Y1A0208,1502704,19
159Y1A0209,1502704,15
159Y1A0210,1502704,23
159Y1A0211,1502704,20
159Y1A0212,1502704,18
159Y1A0213,1502704,19
159Y1A0214,1502704,23
159Y1A0215,1502704,21
159Y1A0216,1502704,19
159Y1A0217,1502704,22
159Y1A0218,1502704,21
159Y1A0220,1502704,19
159Y1A0221,1502704,23
159Y1A0222,1502704,24
159Y1A0223,1502704,23
159Y1A0224,1502704,30
159Y1A0225,1502704,20
159Y1A0226,1502704,26
159Y1A0227,1502704,22
159Y1A0228,1502704,24
159Y1A0229,1502704,23
159Y1A0231,1502704,21
159Y1A0232,1502704,24
159Y1A0233,1502704,23
159Y1A0235,1502704,22
159Y1A0236,1502704,20
159Y1A0237,1502704,24
159Y1A0238,1502704,22
159Y1A0239,1502704,24
159Y1A0240,1502704,14
159Y1A0242,1502704,17
159Y1A0243,1502704,19
159Y1A0244,1502704,19
159Y1A0245,1502704,18
159Y1A0246,1502704,21
159Y1A0247,1502704,27
159Y1A0248,1502704,23
159Y1A0249,1502704,18
159Y1A0250,1502704,23
159Y1A0251,1502704,25
159Y1A0252,1502704,25
159Y1A0253,1502704,27
159Y1A0254,1502704,27
159Y1A0255,1502704,25
159Y1A0256,1502704,15
159Y1A0257,1502704,15
159Y1A0258,1502704,17
159Y1A0259,1502704,19
159Y1A0260,1502704,28
159Y1A0261,1502704,20
159Y1A0262,1502704,25
159Y1A0263,1502704,28
159Y1A0266,1502704,22
159Y1A0267,1502704,23
159Y1A0268,1502704,23
159Y1A0269,1502704,20
159Y1A0270,1502704,23
159Y1A0271,1502704,22
159Y1A0272,1502704,21
159Y1A0273,1502704,26
159Y1A0274,1502704,21
159Y1A0275,1502704,23
159Y1A0276,1502704,25
159Y1A0277,1502704,23
159Y1A0278,1502704,17
159Y1A0279,1502704,11
159Y1A0280,1502704,15
159Y1A0281,1502704,21
159Y1A0282,1502704,21
159Y1A0283,1502704,25
159Y1A0284,1502704,20
159Y1A0285,1502704,11
159Y1A0286,1502704,14
159Y1A0287,1502704,25
159Y1A0288,1502704,23
159Y1A0289,1502704,24
159Y1A0290,1502704,24
159Y1A0291,1502704,25
159Y1A0292,1502704,20
159Y1A0293,1502704,23
159Y1A0294,1502704,17
159Y1A0295,1502704,11
159Y1A0296,1502704,29
159Y1A0297,1502704,18
159Y1A0298,1502704,26
159Y1A0299,1502704,23
159Y1A02A0,1502704,19
159Y1A02A1,1502704,20
159Y1A02A2,1502704,12
159Y1A02A3,1502704,24
169Y5A0201,1502704,25
169Y5A0202,1502704,26
169Y5A0203,1502704,16
169Y5A0204,1502704,24
169Y5A0205,1502704,22
169Y5A0206,1502704,21
169Y5A0207,1502704,29
169Y5A0208,1502704,21
169Y5A0209,1502704,26
169Y5A0210,1502704,20
169Y5A0211,1502704,20
169Y5A0212,1502704,21
169Y5A0213,1502704,24
169Y5A0214,1502704,23
169Y5A0215,1502704,25
169Y5A0216,1502704,17
169Y5A0217,1502704,20
169Y5A0218,1502704,19
169Y5A0219,1502704,19
169Y5A0221,1502704,22
169Y5A0222,1502704,19
169Y5A0223,1502704,17
169Y5A0224,1502704,24
169Y5A0225,1502704,18
169Y5A0226,1502704,24
169Y5A0227,1502704,21
169Y5A0228,1502704,22
169Y5A0229,1502704,21
169Y5A0230,1502704,23
149Y1A0208,1502705,14
159Y1A0201,1502705,23
159Y1A0202,1502705,28
159Y1A0203,1502705,26
159Y1A0204,1502705,21
159Y1A0205,1502705,24
159Y1A0206,1502705,22
159Y1A0207,1502705,27
159Y1A0208,1502705,23
159Y1A0209,1502705,17
159Y1A0210,1502705,22
159Y1A0211,1502705,26
159Y1A0212,1502705,22
159Y1A0213,1502705,26
159Y1A0214,1502705,23
159Y1A0215,1502705,24
159Y1A0216,1502705,20
159Y1A0217,1502705,23
159Y1A0218,1502705,23
159Y1A0220,1502705,19
159Y1A0221,1502705,27
159Y1A0222,1502705,28
159Y1A0223,1502705,28
159Y1A0224,1502705,29
159Y1A0225,1502705,25
159Y1A0226,1502705,27
159Y1A0227,1502705,24
159Y1A0228,1502705,27
159Y1A0229,1502705,28
159Y1A0231,1502705,24
159Y1A0232,1502705,27
159Y1A0233,1502705,25
159Y1A0235,1502705,21
159Y1A0236,1502705,20
159Y1A0237,1502705,26
159Y1A0238,1502705,25
159Y1A0239,1502705,26
159Y1A0240,1502705,23
159Y1A0242,1502705,21
159Y1A0243,1502705,24
159Y1A0244,1502705,25
159Y1A0245,1502705,20
159Y1A0246,1502705,24
159Y1A0247,1502705,29
159Y1A0248,1502705,28
159Y1A0249,1502705,24
159Y1A0250,1502705,26
159Y1A0251,1502705,25
159Y1A0252,1502705,21
159Y1A0253,1502705,28
159Y1A0254,1502705,28
159Y1A0255,1502705,29
159Y1A0256,1502705,15
159Y1A0257,1502705,17
159Y1A0258,1502705,21
159Y1A0259,1502705,19
159Y1A0260,1502705,28
159Y1A0261,1502705,21
159Y1A0262,1502705,24
159Y1A0263,1502705,29
159Y1A0266,1502705,26
159Y1A0267,1502705,28
159Y1A0268,1502705,25
159Y1A0269,1502705,23
159Y1A0270,1502705,24
159Y1A0271,1502705,26
159Y1A0272,1502705,20
159Y1A0273,1502705,27
159Y1A0274,1502705,27
159Y1A0275,1502705,27
159Y1A0276,1502705,28
159Y1A0277,1502705,28
159Y1A0278,1502705,23
159Y1A0279,1502705,19
159Y1A0280,1502705,21
159Y1A0281,1502705,25
159Y1A0282,1502705,25
159Y1A0283,1502705,26
159Y1A0284,1502705,20
159Y1A0285,1502705,16
159Y1A0286,1502705,17
159Y1A0287,1502705,27
159Y1A0288,1502705,28
159Y1A0289,1502705,26
159Y1A0290,1502705,28
159Y1A0291,1502705,28
159Y1A0292,1502705,26
159Y1A0293,1502705,29
159Y1A0294,1502705,25
159Y1A0295,1502705,18
159Y1A0296,1502705,29
159Y1A0297,1502705,22
159Y1A0298,1502705,27
159Y1A0299,1502705,26
159Y1A02A0,1502705,20
159Y1A02A1,1502705,26
159Y1A02A2,1502705,11
159Y1A02A3,1502705,22
169Y5A0201,1502705,26
169Y5A0202,1502705,27
169Y5A0203,1502705,22
169Y5A0204,1502705,29
169Y5A0205,1502705,27
169Y5A0206,1502705,22
169Y5A0207,1502705,27
169Y5A0208,1502705,24
169Y5A0209,1502705,28
169Y5A0210,1502705,26
169Y5A0211,1502705,26
169Y5A0212,1502705,28
169Y5A0213,1502705,28
169Y5A0214,1502705,26
169Y5A0215,1502705,27
169Y5A0216,1502705,26
169Y5A0217,1502705,26
169Y5A0218,1502705,23
169Y5A0219,1502705,23
169Y5A0221,1502705,27
169Y5A0222,1502705,26
169Y5A0223,1502705,25
169Y5A0224,1502705,28
169Y5A0225,1502705,20
169Y5A0226,1502705,29
169Y5A0227,1502705,26
169Y5A0228,1502705,24
169Y5A0229,1502705,24
169Y5A0230,1502705,23
149Y1A0208,1502707,13
159Y1A0201,1502707,25
159Y1A0202,1502707,29
159Y1A0203,1502707,20
159Y1A0204,1502707,25
159Y1A0205,1502707,25
159Y1A0206,1502707,24
159Y1A0207,1502707,20
159Y1A0208,1502707,20
159Y1A0209,1502707,18
159Y1A0210,1502707,27
159Y1A0211,1502707,27
159Y1A0212,1502707,23
159Y1A0213,1502707,21
159Y1A0214,1502707,25
159Y1A0215,1502707,20
159Y1A0216,1502707,21
159Y1A0217,1502707,23
159Y1A0218,1502707,25
159Y1A0220,1502707,17
159Y1A0221,1502707,25
159Y1A0222,1502707,27
159Y1A0223,1502707,25
159Y1A0224,1502707,30
159Y1A0225,1502707,25
159Y1A0226,1502707,29
159Y1A0227,1502707,25
159Y1A0228,1502707,28
159Y1A0229,1502707,26
159Y1A0231,1502707,24
159Y1A0232,1502707,29
159Y1A0233,1502707,25
159Y1A0235,1502707,25
159Y1A0236,1502707,22
159Y1A0237,1502707,29
159Y1A0238,1502707,27
159Y1A0239,1502707,17
159Y1A0240,1502707,20
159Y1A0242,1502707,18
159Y1A0243,1502707,26
159Y1A0244,1502707,27
159Y1A0245,1502707,20
159Y1A0246,1502707,22
159Y1A0247,1502707,29
159Y1A0248,1502707,22
159Y1A0249,1502707,19
159Y1A0250,1502707,28
159Y1A0251,1502707,25
159Y1A0252,1502707,16
159Y1A0253,1502707,28
159Y1A0254,1502707,29
159Y1A0255,1502707,28
159Y1A0256,1502707,10
159Y1A0257,1502707,13
159Y1A0258,1502707,20
159Y1A0259,1502707,20
159Y1A0260,1502707,28
159Y1A0261,1502707,21
159Y1A0262,1502707,27
159Y1A0263,1502707,29
159Y1A0266,1502707,27
159Y1A0267,1502707,28
159Y1A0268,1502707,29
159Y1A0269,1502707,24
159Y1A0270,1502707,26
159Y1A0271,1502707,25
159Y1A0272,1502707,26
159Y1A0273,1502707,26
159Y1A0274,1502707,28
159Y1A0275,1502707,28
159Y1A0276,1502707,29
159Y1A0277,1502707,28
159Y1A0278,1502707,26
159Y1A0279,1502707,19
159Y1A0280,1502707,22
159Y1A0281,1502707,30
159Y1A0282,1502707,24
159Y1A0283,1502707,24
159Y1A0284,1502707,24
159Y1A0285,1502707,19
159Y1A0286,1502707,18
159Y1A0287,1502707,26
159Y1A0288,1502707,27
159Y1A0289,1502707,27
159Y1A0290,1502707,29
159Y1A0291,1502707,28
159Y1A0292,1502707,23
159Y1A0293,1502707,25
159Y1A0294,1502707,20
159Y1A0295,1502707,12
159Y1A0296,1502707,29
159Y1A0297,1502707,24
159Y1A0298,1502707,27
159Y1A0299,1502707,25
159Y1A02A0,1502707,21
159Y1A02A1,1502707,25
159Y1A02A2,1502707,19
159Y1A02A3,1502707,27
169Y5A0201,1502707,27
169Y5A0202,1502707,28
169Y5A0203,1502707,15
169Y5A0204,1502707,22
169Y5A0205,1502707,23
169Y5A0206,1502707,16
169Y5A0207,1502707,28
169Y5A0208,1502707,24
169Y5A0209,1502707,24
169Y5A0210,1502707,22
169Y5A0211,1502707,27
169Y5A0212,1502707,24
169Y5A0213,1502707,26
169Y5A0214,1502707,28
169Y5A0215,1502707,27
169Y5A0216,1502707,22
169Y5A0217,1502707,24
169Y5A0218,1502707,25
169Y5A0219,1502707,23
169Y5A0221,1502707,21
169Y5A0222,1502707,22
169Y5A0223,1502707,21
169Y5A0224,1502707,27
169Y5A0225,1502707,27
169Y5A0226,1502707,25
169Y5A0227,1502707,24
169Y5A0228,1502707,22
169Y5A0229,1502707,24
169Y5A0230,1502707,27
149Y1A0208,1514709,45
159Y1A0201,1514709,46
159Y1A0202,1514709,42
159Y1A0203,1514709,36
159Y1A0204,1514709,41
159Y1A0205,1514709,39
159Y1A0206,1514709,43
159Y1A0207,1514709,43
159Y1A0208,1514709,37
159Y1A0209,1514709,38
159Y1A0210,1514709,44
159Y1A0211,1514709,41
159Y1A0212,1514709,42
159Y1A0213,1514709,41
159Y1A0214,1514709,40
159Y1A0215,1514709,38
159Y1A0216,1514709,42
159Y1A0217,1514709,36
159Y1A0218,1514709,40
159Y1A0220,1514709,39
159Y1A0221,1514709,40
159Y1A0222,1514709,39
159Y1A0223,1514709,41
159Y1A0224,1514709,49
159Y1A0225,1514709,40
159Y1A0226,1514709,45
159Y1A0227,1514709,41
159Y1A0228,1514709,43
159Y1A0229,1514709,38
159Y1A0231,1514709,44
159Y1A0232,1514709,39
159Y1A0233,1514709,40
159Y1A0235,1514709,40
159Y1A0236,1514709,36
159Y1A0237,1514709,42
159Y1A0238,1514709,43
159Y1A0239,1514709,37
159Y1A0240,1514709,40
159Y1A0242,1514709,38
159Y1A0243,1514709,37
159Y1A0244,1514709,37
159Y1A0245,1514709,42
159Y1A0246,1514709,37
159Y1A0247,1514709,42
159Y1A0248,1514709,42
159Y1A0249,1514709,38
159Y1A0250,1514709,40
159Y1A0251,1514709,41
159Y1A0252,1514709,42
159Y1A0253,1514709,45
159Y1A0254,1514709,44
159Y1A0255,1514709,44
159Y1A0256,1514709,26
159Y1A0257,1514709,38
159Y1A0258,1514709,38
159Y1A0259,1514709,39
159Y1A0260,1514709,36
159Y1A0261,1514709,38
159Y1A0262,1514709,35
159Y1A0263,1514709,42
159Y1A0266,1514709,44
159Y1A0267,1514709,40
159Y1A0268,1514709,44
159Y1A0269,1514709,42
159Y1A0270,1514709,43
159Y1A0271,1514709,41
159Y1A0272,1514709,46
159Y1A0273,1514709,44
159Y1A0274,1514709,48
159Y1A0275,1514709,43
159Y1A0276,1514709,47
159Y1A0277,1514709,45
159Y1A0278,1514709,45
159Y1A0279,1514709,42
159Y1A0280,1514709,42
159Y1A0281,1514709,44
159Y1A0282,1514709,48
159Y1A0283,1514709,46
159Y1A0284,1514709,43
159Y1A0285,1514709,41
159Y1A0286,1514709,41
159Y1A0287,1514709,46
159Y1A0288,1514709,44
159Y1A0289,1514709,46
159Y1A0290,1514709,44
159Y1A0291,1514709,42
159Y1A0292,1514709,42
159Y1A0293,1514709,47
159Y1A0294,1514709,45
159Y1A0295,1514709,39
159Y1A0296,1514709,48
159Y1A0297,1514709,45
159Y1A0298,1514709,42
159Y1A0299,1514709,45
159Y1A02A0,1514709,44
159Y1A02A1,1514709,46
159Y1A02A2,1514709,44
159Y1A02A3,1514709,45
169Y5A0201,1514709,42
169Y5A0202,1514709,42
169Y5A0203,1514709,37
169Y5A0204,1514709,44
169Y5A0205,1514709,41
169Y5A0206,1514709,43
169Y5A0207,1514709,42
169Y5A0208,1514709,48
169Y5A0209,1514709,43
169Y5A0210,1514709,42
169Y5A0211,1514709,47
169Y5A0212,1514709,43
169Y5A0213,1514709,46
169Y5A0214,1514709,43
169Y5A0215,1514709,43
169Y5A0216,1514709,44
169Y5A0217,1514709,42
169Y5A0218,1514709,45
169Y5A0219,1514709,45
169Y5A0221,1514709,41
169Y5A0222,1514709,36
169Y5A0223,1514709,42
169Y5A0224,1514709,39
169Y5A0225,1514709,38
169Y5A0226,1514709,43
169Y5A0227,1514709,40
169Y5A0228,1514709,38
169Y5A0229,1514709,43
169Y5A0230,1514709,46
149Y1A0208,1502710,48
159Y1A0201,1502710,47
159Y1A0202,1502710,45
159Y1A0203,1502710,44
159Y1A0204,1502710,47
159Y1A0205,1502710,45
159Y1A0206,1502710,46
159Y1A0207,1502710,43
159Y1A0208,1502710,43
159Y1A0209,1502710,42
159Y1A0210,1502710,45
159Y1A0211,1502710,47
159Y1A0212,1502710,44
159Y1A0213,1502710,43
159Y1A0214,1502710,44
159Y1A0215,1502710,46
159Y1A0216,1502710,44
159Y1A0217,1502710,45
159Y1A0218,1502710,44
159Y1A0220,1502710,41
159Y1A0221,1502710,43
159Y1A0222,1502710,45
159Y1A0223,1502710,44
159Y1A0224,1502710,49
159Y1A0225,1502710,46
159Y1A0226,1502710,46
159Y1A0227,1502710,46
159Y1A0228,1502710,43
159Y1A0229,1502710,46
159Y1A0231,1502710,43
159Y1A0232,1502710,45
159Y1A0233,1502710,44
159Y1A0235,1502710,44
159Y1A0236,1502710,42
159Y1A0237,1502710,43
159Y1A0238,1502710,43
159Y1A0239,1502710,42
159Y1A0240,1502710,43
159Y1A0242,1502710,42
159Y1A0243,1502710,42
159Y1A0244,1502710,43
159Y1A0245,1502710,43
159Y1A0246,1502710,46
159Y1A0247,1502710,46
159Y1A0248,1502710,47
159Y1A0249,1502710,45
159Y1A0250,1502710,46
159Y1A0251,1502710,48
159Y1A0252,1502710,47
159Y1A0253,1502710,44
159Y1A0254,1502710,46
159Y1A0255,1502710,44
159Y1A0256,1502710,40
159Y1A0257,1502710,43
159Y1A0258,1502710,43
159Y1A0259,1502710,43
159Y1A0260,1502710,43
159Y1A0261,1502710,44
159Y1A0262,1502710,45
159Y1A0263,1502710,49
159Y1A0266,1502710,48
159Y1A0267,1502710,44
159Y1A0268,1502710,47
159Y1A0269,1502710,43
159Y1A0270,1502710,46
159Y1A0271,1502710,46
159Y1A0272,1502710,45
159Y1A0273,1502710,44
159Y1A0274,1502710,48
159Y1A0275,1502710,44
159Y1A0276,1502710,49
159Y1A0277,1502710,48
159Y1A0278,1502710,43
159Y1A0279,1502710,41
159Y1A0280,1502710,44
159Y1A0281,1502710,46
159Y1A0282,1502710,46
159Y1A0283,1502710,48
159Y1A0284,1502710,45
159Y1A0285,1502710,42
159Y1A0286,1502710,42
159Y1A0287,1502710,47
159Y1A0288,1502710,48
159Y1A0289,1502710,48
159Y1A0290,1502710,45
159Y1A0291,1502710,46
159Y1A0292,1502710,46
159Y1A0293,1502710,47
159Y1A0294,1502710,45
159Y1A0295,1502710,36
159Y1A0296,1502710,49
159Y1A0297,1502710,47
159Y1A0298,1502710,48
159Y1A0299,1502710,47
159Y1A02A0,1502710,43
159Y1A02A1,1502710,44
159Y1A02A2,1502710,44
159Y1A02A3,1502710,47
169Y5A0201,1502710,45
169Y5A0202,1502710,45
169Y5A0203,1502710,45
169Y5A0204,1502710,48
169Y5A0205,1502710,45
169Y5A0206,1502710,46
169Y5A0207,1502710,47
169Y5A0208,1502710,47
169Y5A0209,1502710,47
169Y5A0210,1502710,45
169Y5A0211,1502710,48
169Y5A0212,1502710,45
169Y5A0213,1502710,48
169Y5A0214,1502710,48
169Y5A0215,1502710,46
169Y5A0216,1502710,45
169Y5A0217,1502710,45
169Y5A0218,1502710,46
169Y5A0219,1502710,44
169Y5A0221,1502710,44
169Y5A0222,1502710,43
169Y5A0223,1502710,45
169Y5A0224,1502710,45
169Y5A0225,1502710,44
169Y5A0226,1502710,48
169Y5A0227,1502710,45
169Y5A0228,1502710,45
169Y5A0229,1502710,44
169Y5A0230,1502710,44
149Y1A0321,1503701,17
149Y1A03A2,1503701,10
149Y1A03C2,1503701,21
149Y1A03D0,1503701,17
149Y1A03D4,1503701,20
159Y1A0301,1503701,27
159Y1A0302,1503701,19
159Y1A0303,1503701,18
159Y1A0304,1503701,26
159Y1A0305,1503701,22
159Y1A0306,1503701,18
159Y1A0307,1503701,27
159Y1A0308,1503701,24
159Y1A0309,1503701,16
159Y1A0310,1503701,17
159Y1A0311,1503701,16
159Y1A0312,1503701,18
159Y1A0314,1503701,24
159Y1A0315,1503701,23
159Y1A0316,1503701,15
159Y1A0317,1503701,17
159Y1A0318,1503701,19
159Y1A0319,1503701,18
159Y1A0320,1503701,16
159Y1A0321,1503701,24
159Y1A0322,1503701,23
159Y1A0323,1503701,15
159Y1A0324,1503701,15
159Y1A0325,1503701,21
159Y1A0326,1503701,18
159Y1A0327,1503701,19
159Y1A0328,1503701,20
159Y1A0329,1503701,19
159Y1A0330,1503701,17
159Y1A0331,1503701,20
159Y1A0333,1503701,27
159Y1A0334,1503701,21
159Y1A0335,1503701,21
159Y1A0336,1503701,21
159Y1A0337,1503701,24
159Y1A0338,1503701,20
159Y1A0339,1503701,24
159Y1A0340,1503701,19
159Y1A0341,1503701,20
159Y1A0342,1503701,22
159Y1A0343,1503701,23
159Y1A0344,1503701,25
159Y1A0345,1503701,21
159Y1A0346,1503701,18
159Y1A0347,1503701,17
159Y1A0348,1503701,21
159Y1A0349,1503701,22
159Y1A0350,1503701,22
159Y1A0351,1503701,23
159Y1A0352,1503701,24
159Y1A0353,1503701,23
159Y1A0354,1503701,23
159Y1A0355,1503701,19
159Y1A0356,1503701,22
159Y1A0357,1503701,23
159Y1A0358,1503701,23
159Y1A0359,1503701,23
159Y1A0360,1503701,26
159Y1A0361,1503701,18
159Y1A0362,1503701,18
159Y1A0363,1503701,22
159Y1A0364,1503701,21
159Y1A0365,1503701,16
159Y1A0366,1503701,24
159Y1A0367,1503701,22
159Y1A0368,1503701,21
159Y1A0369,1503701,18
159Y1A0370,1503701,21
159Y1A0371,1503701,23
159Y1A0372,1503701,25
159Y1A0373,1503701,20
159Y1A0374,1503701,21
159Y1A0375,1503701,24
159Y1A0376,1503701,24
159Y1A0378,1503701,20
159Y1A0379,1503701,23
159Y1A0380,1503701,21
159Y1A0381,1503701,26
159Y1A0382,1503701,16
159Y1A0383,1503701,21
159Y1A0384,1503701,23
159Y1A0385,1503701,19
159Y1A0386,1503701,23
159Y1A0387,1503701,21
159Y1A0388,1503701,20
159Y1A0389,1503701,22
159Y1A0390,1503701,16
159Y1A0391,1503701,19
159Y1A0392,1503701,19
159Y1A0393,1503701,22
159Y1A0394,1503701,20
159Y1A0395,1503701,20
159Y1A0398,1503701,19
159Y1A0399,1503701,20
159Y1A03A1,1503701,19
159Y1A03A2,1503701,21
159Y1A03A3,1503701,20
159Y1A03A4,1503701,22
159Y1A03A5,1503701,18
159Y1A03A6,1503701,21
159Y1A03A7,1503701,20
159Y1A03A8,1503701,1
159Y1A03B2,1503701,16
159Y1A03B3,1503701,28
159Y1A03B4,1503701,17
159Y1A03B5,1503701,16
159Y1A03B7,1503701,15
159Y1A03B8,1503701,16
159Y1A03B9,1503701,19
159Y1A03C0,1503701,18
159Y1A03C3,1503701,23
159Y1A03C4,1503701,27
159Y1A03C5,1503701,23
159Y1A03C6,1503701,19
159Y1A03C7,1503701,19
159Y1A03C8,1503701,26
159Y1A03C9,1503701,22
159Y1A03D0,1503701,26
159Y1A03D1,1503701,23
159Y1A03D2,1503701,21
159Y1A03D3,1503701,22
159Y1A03D4,1503701,17
159Y1A03D6,1503701,15
159Y1A03D7,1503701,22
159Y1A03D8,1503701,22
159Y1A03D9,1503701,21
159Y1A03E0,1503701,21
159Y1A03E1,1503701,21
159Y1A03E2,1503701,21
159Y1A03E3,1503701,27
159Y1A03E4,1503701,22
159Y1A03E5,1503701,23
159Y1A03E6,1503701,21
159Y1A03E7,1503701,19
159Y1A03E8,1503701,22
159Y1A03E9,1503701,22
159Y1A03F0,1503701,21
169Y5A0301,1503701,20
169Y5A0302,1503701,23
169Y5A0304,1503701,21
169Y5A0305,1503701,25
169Y5A0306,1503701,19
169Y5A0308,1503701,18
169Y5A0309,1503701,25
169Y5A0310,1503701,21
169Y5A0311,1503701,21
169Y5A0312,1503701,18
169Y5A0313,1503701,20
169Y5A0314,1503701,22
169Y5A0315,1503701,23
169Y5A0316,1503701,21
169Y5A0317,1503701,19
169Y5A0318,1503701,25
169Y5A0319,1503701,20
169Y5A0320,1503701,21
169Y5A0321,1503701,13
169Y5A0322,1503701,18
169Y5A0323,1503701,20
169Y5A0324,1503701,20
169Y5A0325,1503701,26
169Y5A0326,1503701,20
169Y5A0327,1503701,20
149Y1A0321,1503702,16
